#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------#
#   r [Mpc/h]           E_0c_lin             E_0_lin              E_2_lin              E_0c_loop_22         E_0c_loop_13         E_0_loop_22          E_0_loop_13          E_2_loop_22          E_2_loop_13          E_1_loop             E_3_loop             Xi_lin               Zeta_lin             Chi12_lin            U10_lin              U10_loop             U11_loop             U20_loop             V10_loop             V12_loop             X10_loop             Y10_loop             X20_loop             Y20_loop             d2Xi_lin             d2U10_lin       #
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------#
 1.060803064E-04      1.108931547E+02      1.108941443E+02      1.950183699E-07      4.015486330E+00      2.082636666E+01      4.017832759E+00      2.083342131E+01      1.565721428E-06      3.909177752E-06      9.165903705E-08     -6.726006683E-10      2.311328977E+02      5.766520700E+03     -6.655928096E+01     -8.801905032E-03     -7.932721858E-02     -3.865052652E-01     -3.702732328E-01      9.845943390E-02      1.815447890E-02     -3.990591573E-04      2.928559765E-05     -1.936060267E-06      9.724926810E-06     -3.888311711E+09      4.803960023E+05
 1.066783210E-04      1.108931547E+02      1.108941443E+02      1.969881984E-07      4.015486330E+00      2.082636666E+01      4.017832689E+00      2.083331473E+01      1.580287572E-06      3.946276748E-06      9.216133349E-08     -6.824867687E-10      2.308492770E+02      5.755740392E+03     -6.602024822E+01     -8.840576205E-03     -7.964133851E-02     -3.879371804E-01     -3.716667969E-01      9.882960682E-02      1.824990544E-02     -4.193223462E-04      2.983994442E-05     -1.938603223E-06      9.777450066E-06     -3.840993149E+09      4.772550869E+05
 1.072797069E-04      1.108931547E+02      1.108941443E+02      1.989778549E-07      4.015486330E+00      2.082636666E+01      4.017832620E+00      2.083320815E+01      1.594988582E-06      3.983726136E-06      9.266645323E-08     -6.925181782E-10      2.305659181E+02      5.744014153E+03     -6.548329608E+01     -8.879687882E-03     -7.995636381E-02     -3.893705529E-01     -3.730654077E-01      9.920114823E-02      1.834554189E-02     -4.344443174E-04      3.032019125E-05     -1.939971115E-06      9.826962667E-06     -3.794250429E+09      4.741347073E+05
 1.078844829E-04      1.108931547E+02      1.108941443E+02      2.009875414E-07      4.015486330E+00      2.082636666E+01      4.017832550E+00      2.083310157E+01      1.609825699E-06      4.021529199E-06      9.317397214E-08     -7.026970325E-10      2.302828151E+02      5.731333883E+03     -6.494849259E+01     -8.919245062E-03     -8.027236644E-02     -3.908062570E-01     -3.744690739E-01      9.957405307E-02      1.844145691E-02     -4.370665618E-04      3.063424217E-05     -1.940374699E-06      9.874102783E-06     -3.748076540E+09      4.710347293E+05
 1.084926683E-04      1.108931547E+02      1.108941443E+02      2.030174544E-07      4.015486330E+00      2.082636666E+01      4.017832480E+00      2.083299500E+01      1.624800176E-06      4.059689265E-06      9.368419276E-08     -7.130254989E-10      2.299999740E+02      5.718735069E+03     -6.441567230E+01     -8.959023403E-03     -8.058979400E-02     -3.922497836E-01     -3.758778614E-01      9.994829339E-02      1.853806843E-02     -4.269763211E-04      3.077925054E-05     -1.941400867E-06      9.923637142E-06     -3.702464562E+09      4.679550196E+05
 1.091042823E-04      1.108931547E+02      1.108941443E+02      2.050678067E-07      4.015486330E+00      2.082636666E+01      4.017832411E+00      2.083288842E+01      1.639913276E-06      4.098209677E-06      9.419717150E-08     -7.235057764E-10      2.297173881E+02      5.706972461E+03     -6.388473271E+01     -8.998709386E-03     -8.090872425E-02     -3.937020807E-01     -3.772917789E-01      1.003238636E-01      1.863545074E-02     -4.062702380E-04      3.078772935E-05     -1.943367524E-06      9.976525504E-06     -3.657407656E+09      4.648954455E+05
 1.097193442E-04      1.108931547E+02      1.108941443E+02      2.071387907E-07      4.015486330E+00      2.082636666E+01      4.017832341E+00      2.083278184E+01      1.655166275E-06      4.137093825E-06      9.471268004E-08     -7.341400964E-10      2.294350633E+02      5.696061030E+03     -6.335573963E+01     -9.038297066E-03     -8.122916213E-02     -3.951632011E-01     -3.787108234E-01      1.007007623E-01      1.873361047E-02     -3.935253944E-04      3.091292228E-05     -1.946290523E-06      1.003282154E-05     -3.612899067E+09      4.618558755E+05
 1.103378734E-04      1.108931547E+02      1.108941443E+02      2.092306218E-07      4.015486330E+00      2.082636666E+01      4.017832272E+00      2.083268212E+01      1.670560461E-06      4.176345117E-06      9.523105451E-08     -7.449307231E-10      2.291529938E+02      5.686015948E+03     -6.282875991E+01     -9.077950237E-03     -8.155081628E-02     -3.966294641E-01     -3.801350187E-01      1.010790270E-01      1.883226579E-02     -3.929934187E-04      3.120754402E-05     -1.950185931E-06      1.009257962E-05     -3.568932122E+09      4.588361788E+05
 1.109598895E-04      1.108931547E+02      1.108941442E+02      2.113435067E-07      4.015486330E+00      2.082636666E+01      4.017832206E+00      2.083262403E+01      1.686097132E-06      4.215967005E-06      9.575186542E-08     -7.558799538E-10      2.288711841E+02      5.676852590E+03     -6.230386136E+01     -9.118026436E-03     -8.187342357E-02     -3.980975427E-01     -3.815643855E-01      1.014586913E-01      1.893116226E-02     -4.048820570E-04      3.167445736E-05     -1.955070023E-06      1.015585481E-05     -3.525500231E+09      4.558362254E+05
 1.115854122E-04      1.108931547E+02      1.108941442E+02      2.134776582E-07      4.015486330E+00      2.082636666E+01      4.017832144E+00      2.083261310E+01      1.701777599E-06      4.255962960E-06      9.627568284E-08     -7.669901198E-10      2.285896303E+02      5.667967120E+03     -6.178096896E+01     -9.158542126E-03     -8.219697965E-02     -3.995673742E-01     -3.829989206E-01      1.018397548E-01      1.903029769E-02     -4.248893828E-04      3.224913730E-05     -1.960959289E-06      1.022270291E-05     -3.482596881E+09      4.528558862E+05
 1.122144611E-04      1.108931547E+02      1.108941442E+02      2.156332870E-07      4.015486330E+00      2.082636666E+01      4.017832086E+00      2.083264869E+01      1.717603185E-06      4.296336499E-06      9.680188016E-08     -7.782635867E-10      2.283083344E+02      5.658384551E+03     -6.125992097E+01     -9.199386345E-03     -8.252156904E-02     -4.010399828E-01     -3.844386351E-01      1.022222118E-01      1.912975254E-02     -4.350262539E-04      3.268702872E-05     -1.967870433E-06      1.029318041E-05     -3.440215640E+09      4.498950330E+05
