#-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------#
#   r [Mpc/h]            E_0c_lin             E_0_lin              E_2_lin              E_0c_loop            E_0_loop             E_2_loop             E_1_loop             E_3_loop             Xi_lin               Zeta_lin             Chi12_lin            U10_lin              U10_loop             U11_loop             U20_loop             V10_loop             V12_loop             X10_loop             Y10_loop             X20_loop             Y20_loop             d2Xi_lin             d2U10_lin    #
#-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------#
 1.060803064E-04      1.089115369E+02      1.089151388E+02      3.640221377E-07      1.957887589E+01      1.962289396E+01      5.019120497E-05      4.177362138E-07     -5.519512640E-09      3.904056037E+02      2.644983145E+04      1.846051281E+03     -1.583805006E-02     -4.810352646E-01     -3.102573149E+00     -2.075512196E+00      5.380238057E-01      4.110957565E-01     -7.761277356E-04      1.793167097E-04      3.928495630E-05     -5.207327591E-06     -8.406488527E+09      1.421172908E+06
 1.066783210E-04      1.089115369E+02      1.089151388E+02      3.673428731E-07      1.957887589E+01      1.962287268E+01      5.051244282E-05      4.199967322E-07     -5.585631242E-09      3.895590173E+02      2.633554086E+04      1.840639342E+03     -1.589267221E-02     -4.816731368E-01     -3.104835167E+00     -2.077921645E+00      5.386344615E-01      4.116284907E-01     -7.756271111E-04      1.805481503E-04      3.956559960E-05     -5.252559526E-06     -8.294656429E+09      1.410204494E+06
 1.072797069E-04      1.089115369E+02      1.089151388E+02      3.706938676E-07      1.957887589E+01      1.962285141E+01      5.083573686E-05      4.222687459E-07     -5.652541882E-09      3.887142291E+02      2.622094335E+04      1.835243263E+03     -1.594768844E-02     -4.823112035E-01     -3.107091779E+00     -2.080333545E+00      5.392457320E-01      4.121619497E-01     -7.751230082E-04      1.817864160E-04      3.984975318E-05     -5.302687685E-06     -8.184312041E+09      1.399320734E+06
 1.078844829E-04      1.089115369E+02      1.089151388E+02      3.740753985E-07      1.957887589E+01      1.962283013E+01      5.116110024E-05      4.245524867E-07     -5.720254049E-09      3.878712353E+02      2.610604675E+04      1.829863644E+03     -1.600310193E-02     -4.829495988E-01     -3.109344592E+00     -2.082747897E+00      5.398576155E-01      4.126961097E-01     -7.746153411E-04      1.830297047E-04      4.013713881E-05     -5.356837506E-06     -8.075435572E+09      1.388520973E+06
 1.084926683E-04      1.089115369E+02      1.089151388E+02      3.774877480E-07      1.957887589E+01      1.962280886E+01      5.148854620E-05      4.268479518E-07     -5.788777345E-09      3.870300320E+02      2.599168659E+04      1.824499131E+03     -1.605874324E-02     -4.835892951E-01     -3.111604259E+00     -2.085165270E+00      5.404702416E-01      4.132309380E-01     -7.741040818E-04      1.842780226E-04      4.042558132E-05     -5.408443323E-06     -7.968007494E+09      1.377804562E+06
 1.091042823E-04      1.089115369E+02      1.089151388E+02      3.809312012E-07      1.957887589E+01      1.962278758E+01      5.181808809E-05      4.291551939E-07     -5.858121486E-09      3.861906153E+02      2.587847602E+04      1.819148897E+03     -1.611437576E-02     -4.842304387E-01     -3.113872529E+00     -2.087585673E+00      5.410836099E-01      4.137664100E-01     -7.735892716E-04      1.855320869E-04      4.071465491E-05     -5.456187350E-06     -7.862008539E+09      1.367170860E+06
 1.097193442E-04      1.089115369E+02      1.089151388E+02      3.844060321E-07      1.957887589E+01      1.962276630E+01      5.214973932E-05      4.314743353E-07     -5.928296304E-09      3.853529815E+02      2.576644181E+04      1.813813527E+03     -1.616999440E-02     -4.848730126E-01     -3.116149396E+00     -2.090009003E+00      5.416976937E-01      4.143025025E-01     -7.730712370E-04      1.867970505E-04      4.100435026E-05     -5.500000863E-06     -7.757419696E+09      1.356619227E+06
 1.103378734E-04      1.089115369E+02      1.089151388E+02      3.879125289E-07      1.957887589E+01      1.962274689E+01      5.248351338E-05      4.338052432E-07     -5.999311752E-09      3.845171267E+02      2.565561110E+04      1.808493613E+03     -1.622572325E-02     -4.855164050E-01     -3.118427800E+00     -2.092435088E+00      5.423124596E-01      4.148392842E-01     -7.725499983E-04      1.880740376E-04      4.129465780E-05     -5.539814222E-06     -7.654222206E+09      1.346149030E+06
 1.109598895E-04      1.089115369E+02      1.089151387E+02      3.914509800E-07      1.957887589E+01      1.962273876E+01      5.281942388E-05      4.361481856E-07     -6.071177898E-09      3.836830470E+02      2.554601144E+04      1.803189756E+03     -1.628183384E-02     -4.861600601E-01     -3.120701348E+00     -2.094863758E+00      5.429278741E-01      4.153768146E-01     -7.720255341E-04      1.893631714E-04      4.158556778E-05     -5.575556856E-06     -7.552397558E+09      1.335759640E+06
 1.115854122E-04      1.089115369E+02      1.089151387E+02      3.950216809E-07      1.957887589E+01      1.962274119E+01      5.315748449E-05      4.385030283E-07     -6.143904933E-09      3.828507386E+02      2.543711780E+04      1.797901312E+03     -1.633833808E-02     -4.868039414E-01     -3.122969811E+00     -2.097294904E+00      5.435439090E-01      4.159150720E-01     -7.714976950E-04      1.906632124E-04      4.187707021E-05     -5.607157252E-06     -7.451927491E+09      1.325450435E+06
 1.122144611E-04      1.089115369E+02      1.089151387E+02      3.986249205E-07      1.957887589E+01      1.962273639E+01      5.349770896E-05      4.408700426E-07     -6.217503170E-09      3.820201977E+02      2.532807405E+04      1.792626878E+03     -1.639515180E-02     -4.874482113E-01     -3.125235096E+00     -2.099728549E+00      5.441605675E-01      4.164540331E-01     -7.709661083E-04      1.919692796E-04      4.216915490E-05     -5.634542948E-06     -7.352793985E+09      1.315220794E+06
 1.128470562E-04      1.089115369E+02      1.089151387E+02      4.022609912E-07      1.957887589E+01      1.962273850E+01      5.384011116E-05      4.432490404E-07     -6.291983045E-09      3.811914209E+02      2.521887386E+04      1.787367003E+03     -1.645198916E-02     -4.880938001E-01     -3.127507341E+00     -2.102165242E+00      5.447779751E-01      4.169936685E-01     -7.704307293E-04      1.932809357E-04      4.246277462E-05     -5.660530113E-06     -7.254979258E+09      1.305070104E+06
 1.134832175E-04      1.089115369E+02      1.089151387E+02      4.059301973E-07      1.957887589E+01      1.962273451E+01      5.418470502E-05      4.456403209E-07     -6.367355120E-09      3.803644047E+02      2.510952151E+04      1.782122271E+03     -1.650882440E-02     -4.887408163E-01     -3.129787884E+00     -2.104604968E+00      5.453961257E-01      4.175339544E-01     -7.698915277E-04      1.945981919E-04      4.275978760E-05     -5.690651041E-06     -7.158465767E+09      1.294997756E+06
 1.141229651E-04      1.089115369E+02      1.089151387E+02      4.096328455E-07      1.957887589E+01      1.962273491E+01      5.453150457E-05      4.480436792E-07     -6.443630082E-09      3.795391453E+02      2.500002140E+04      1.776893272E+03     -1.656571085E-02     -4.893892393E-01     -3.132076675E+00     -2.107047622E+00      5.460149924E-01      4.180748679E-01     -7.693486792E-04      1.959232443E-04      4.306027652E-05     -5.725111005E-06     -7.063236202E+09      1.285003145E+06
 1.147663192E-04      1.089115369E+02      1.089151387E+02      4.133692253E-07      1.957887589E+01      1.962273343E+01      5.488052393E-05      4.504594275E-07     -6.520818746E-09      3.787156389E+02      2.489062241E+04      1.771679880E+03     -1.662294279E-02     -4.900384355E-01     -3.134366406E+00     -2.109493039E+00      5.466345442E-01      4.186164834E-01     -7.688024669E-04      1.972604768E-04      4.336427959E-05     -5.763981605E-06     -6.969273483E+09      1.275085671E+06
 1.154133001E-04      1.089115369E+02      1.089151387E+02      4.171396538E-07      1.957887589E+01      1.962273089E+01      5.523177732E-05      4.528873636E-07     -6.598932058E-09      3.778938817E+02      2.478213200E+04      1.766480300E+03     -1.668056515E-02     -4.906879247E-01     -3.136651583E+00     -2.111941069E+00      5.472547504E-01      4.191588503E-01     -7.682528683E-04      1.986101283E-04      4.367183546E-05     -5.807335379E-06     -6.876560756E+09      1.265244738E+06
 1.160639283E-04      1.089115369E+02      1.089151387E+02      4.209444442E-07      1.957887589E+01      1.962273200E+01      5.558527903E-05      4.553277464E-07     -6.677981095E-09      3.770738699E+02      2.467463430E+04      1.761294911E+03     -1.673854873E-02     -4.913376705E-01     -3.138931984E+00     -2.114391599E+00      5.478755826E-01      4.197019468E-01     -7.676998609E-04      1.999723239E-04      4.398298318E-05     -5.855245811E-06     -6.785081392E+09      1.255479757E+06
 1.167182243E-04      1.089115369E+02      1.089151386E+02      4.247839058E-07      1.957887589E+01      1.962272761E+01      5.594104345E-05      4.577805489E-07     -6.757977065E-09      3.762555999E+02      2.456815304E+04      1.756124285E+03     -1.679661119E-02     -4.919878648E-01     -3.141209818E+00     -2.116844675E+00      5.484970492E-01      4.202457498E-01     -7.671431335E-04      2.013439665E-04      4.429776222E-05     -5.907787345E-06     -6.694818986E+09      1.245790140E+06
 1.173762089E-04      1.089115369E+02      1.089151386E+02      4.286583460E-07      1.957887589E+01      1.962272966E+01      5.629908508E-05      4.602457498E-07     -6.838931312E-09      3.754390678E+02      2.446271231E+04      1.750969002E+03     -1.685468309E-02     -4.926393910E-01     -3.143494665E+00     -2.119300824E+00      5.491192708E-01      4.207902335E-01     -7.665824480E-04      2.027217713E-04      4.461616859E-05     -5.964903709E-06     -6.605757346E+09      1.236175306E+06
 1.180379027E-04      1.089115369E+02      1.089151386E+02      4.325680907E-07      1.957887589E+01      1.962272513E+01      5.665941848E-05      4.627235755E-07     -6.920855316E-09      3.746242698E+02      2.435821884E+04      1.745829326E+03     -1.691277622E-02     -4.932923259E-01     -3.145787518E+00     -2.121760008E+00      5.497422364E-01      4.213353742E-01     -7.660177737E-04      2.041057549E-04      4.493645002E-05     -6.021293392E-06     -6.517880499E+09      1.226634678E+06
 1.187033268E-04      1.089115369E+02      1.089151386E+02      4.365134662E-07      1.957887589E+01      1.962272647E+01      5.702205834E-05      4.652139390E-07     -7.003760692E-09      3.738112024E+02      2.425384097E+04      1.740703461E+03     -1.697115679E-02     -4.939466426E-01     -3.148088258E+00     -2.124222122E+00      5.503659187E-01      4.218811500E-01     -7.654490931E-04      2.054960256E-04      4.525767582E-05     -6.074119407E-06     -6.431172684E+09      1.217167684E+06
 1.193725021E-04      1.089115369E+02      1.089151386E+02      4.404947888E-07      1.957887589E+01      1.962272343E+01      5.738701940E-05      4.677170241E-07     -7.087659198E-09      3.729998616E+02      2.414941682E+04      1.735591489E+03     -1.702992492E-02     -4.946016948E-01     -3.150389428E+00     -2.126687011E+00      5.509902896E-01      4.224276399E-01     -7.648767539E-04      2.068967059E-04      4.557983977E-05     -6.123317776E-06     -6.345618349E+09      1.207773754E+06
 1.200454498E-04      1.089115369E+02      1.089151386E+02      4.445123852E-07      1.957887589E+01      1.962272247E+01      5.775431654E-05      4.702326209E-07     -7.172562728E-09      3.721902439E+02      2.404495228E+04      1.730493973E+03     -1.708907892E-02     -4.952570693E-01     -3.152686334E+00     -2.129154538E+00      5.516153207E-01      4.229748840E-01     -7.643008836E-04      2.083101062E-04      4.590293543E-05     -6.168823665E-06     -6.261202149E+09      1.198452326E+06
 1.207221911E-04      1.089115369E+02      1.089151386E+02      4.485665874E-07      1.957887589E+01      1.962272218E+01      5.812396471E-05      4.727612040E-07     -7.258483324E-09      3.713823455E+02      2.394045331E+04      1.725411482E+03     -1.714838738E-02     -4.959127297E-01     -3.154978757E+00     -2.131624590E+00      5.522409832E-01      4.235228603E-01     -7.637214590E-04      2.097363526E-04      4.622695620E-05     -6.210571375E-06     -6.177908944E+09      1.189202839E+06
 1.214027475E-04      1.089115369E+02      1.089151386E+02      4.526577348E-07      1.957887589E+01      1.962271866E+01      5.849597896E-05      4.753023926E-07     -7.345433169E-09      3.705761633E+02      2.383595114E+04      1.720344504E+03     -1.720771666E-02     -4.965688981E-01     -3.157269214E+00     -2.134097235E+00      5.528672910E-01      4.240715465E-01     -7.631384083E-04      2.111751906E-04      4.655189529E-05     -6.248494326E-06     -6.095723794E+09      1.180024738E+06
