#---------------------------------------------------#
#--- z = 0.00000, D(z) = 1.00000, f(z) = 0.50503 ---#
#-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------#
#      k [h/Mpc]             P_Zel                P_A                 P_W                 P_d                P_dd                P_d^2              P_d^2d^2             P_dd^2              P_s^2               P_ds^2             P_d^2s^2            P_s^2s^2             P_D2d              P_dD2d      #
#-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------#
    1.9004955960E-03    7.6583161059E+03    5.3340872752E-01   -3.3759636806E-01    1.5326535007E+04    7.8650216576E+03   -2.1637454825E-01    8.5511995593E+03    1.6135428700E+00    1.4884051688E+00    1.0390959879E+00    5.6920642167E+03    3.7904842500E+03   -2.2522177032E-02    1.7572472944E+02
    1.9390162877E-03    7.7940987154E+03    5.6526582442E-01   -3.5746809964E-01    1.5598202006E+04    7.9962183798E+03   -2.2446150712E-01    8.5511012453E+03    1.6799206175E+00    1.5473170013E+00    1.0804098377E+00    5.6917442959E+03    3.7900988045E+03   -2.4491655242E-02    9.7112788802E+02
    1.9783177461E-03    7.9319292719E+03    5.9874017019E-01   -3.7847127658E-01    1.5873888972E+04    8.1295729671E+03   -2.3295363430E-01    8.5510944992E+03    1.7490008188E+00    1.6084477206E+00    1.1232977409E+00    5.6914439726E+03    3.7897238373E+03   -2.6534275605E-02    1.0874239650E+02
    2.0184157964E-03    8.0718040379E+03    6.3440597286E-01   -4.0069259154E-01    1.6153696694E+04    8.2647791627E+03   -2.4160572477E-01    8.5510445287E+03    1.8209726576E+00    1.6719613711E+00    1.1678612739E+00    5.6911062989E+03    3.7893170605E+03   -2.8323959994E-02   -6.1970684618E+02
    2.0593265846E-03    8.2137512894E+03    6.7198008349E-01   -4.2418244623E-01    1.6437591980E+04    8.4020806452E+03   -2.5063280811E-01    8.5509862436E+03    1.8958909020E+00    1.7378725294E+00    1.2141236540E+00    5.6907699078E+03    3.7889013176E+03   -3.0191522794E-02   -3.1146916768E+02
    2.1010665837E-03    8.3577756332E+03    7.1179116421E-01   -4.4902081063E-01    1.6725632337E+04    8.5413659448E+03   -2.5992779707E-01    8.5509060002E+03    1.9739140349E+00    1.8063055182E+00    1.2621667171E+00    5.6904128326E+03    3.7884637013E+03   -3.2390691857E-02    3.3262204287E+02
    2.1436526009E-03    8.5038878916E+03    7.5393628342E-01   -4.7528109197E-01    1.7017837419E+04    8.6826650042E+03   -2.6950985919E-01    8.5508315148E+03    2.0551672128E+00    1.8773453310E+00    1.3120520433E+00    5.6900375559E+03    3.7880077593E+03   -3.4875460200E-02    4.6069515790E+02
    2.1871017839E-03    8.6521059596E+03    7.9836502321E-01   -5.0303300901E-01    1.7314205878E+04    8.8260891450E+03   -2.7948392763E-01    8.5507917865E+03    2.1397542453E+00    1.9510521131E+00    1.3638282972E+00    5.6896593160E+03    3.7875436746E+03   -3.7411198918E-02   -1.0936841150E+02
    2.2314316281E-03    8.8024180769E+03    8.4560302475E-01   -5.3237689062E-01    1.7614809520E+04    8.9714371072E+03   -2.8964010449E-01    8.5507116790E+03    2.2278820476E+00    2.0275901008E+00    1.4176006681E+00    5.6892429732E+03    3.7870460262E+03   -3.9839181829E-02   -5.5945716222E+02
    2.2766599833E-03    8.9548558787E+03    8.9526211812E-01   -5.6337000413E-01    1.7919599248E+04    9.1190544423E+03   -3.0028687116E-01    8.5506490046E+03    2.3196052379E+00    2.1069623411E+00    1.4733881117E+00    5.6888407071E+03    3.7865465806E+03   -4.2433408677E-02   -5.4445007837E+01
    2.3228050612E-03    9.1093931244E+03    9.4808145922E-01   -5.9613330603E-01    1.8228664915E+04    9.2686048140E+03   -3.1109500123E-01    8.5505481282E+03    2.4151782572E+00    2.1893739146E+00    1.5313191568E+00    5.6883972086E+03    3.7860114272E+03   -4.5439810123E-02    3.7665163477E+02
